id,name,description,price,category,brand,image,inStock,stockQuantity,prescriptionRequired,source,scraped_from,scraped_at
KA-C65532B2A6BA,LARSOR FRIED RICE SEASONING 100G,Quality LARSOR FRIED RICE SEASONING 100G from Kunle Ara Pharmacy,800,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,49,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=6,2026-01-08T00:19:55.267585
KA-A4ABB310DE25,FUROCYST POLYCYSTIC OVARY  XPKT,Quality FUROCYST POLYCYSTIC OVARY  XPKT from Kunle Ara Pharmacy,36000,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,13,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=6,2026-01-08T00:19:55.377443
KA-8821E9C3A249,HMG HUMOG 150 I.U INJ,Quality HMG HUMOG 150 I.U INJ from Kunle Ara Pharmacy,21000,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,15,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=6,2026-01-08T00:19:55.473491
KA-F554315361E1,ZEN GOAT S MILK   VITAMIN E SHOWER BATH 1000ML,Quality ZEN GOAT S MILK   VITAMIN E SHOWER BATH 1000ML from Kunle Ara Pharmacy,3300,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,45,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:19.491782
KA-16FAA8CFC751,HERICIUM BISCUIT 300G,Quality HERICIUM BISCUIT 300G from Kunle Ara Pharmacy,2430,snacks,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,15,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:19.612547
KA-B8E965BDA2B1,AIRWICK SPRAY 300ML,Quality AIRWICK SPRAY 300ML from Kunle Ara Pharmacy,2100,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,57,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:19.733646
KA-E28790DAAFAA,FAURECIA CREAM CRACKERS 200G,Quality FAURECIA CREAM CRACKERS 200G from Kunle Ara Pharmacy,2530,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,52,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:19.846266
KA-2CE98F20578A,PANOCHIS SPECTACULAR SHORTCAKES 200G,Quality PANOCHIS SPECTACULAR SHORTCAKES 200G from Kunle Ara Pharmacy,1300,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,78,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:19.966518
KA-6B3B8C1AAB5A,DUREX PLEASURE ME CONDOM,Quality DUREX PLEASURE ME CONDOM from Kunle Ara Pharmacy,3580,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,50,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.110615
KA-772280288374,DUREX FEELS CONDOM,Quality DUREX FEELS CONDOM from Kunle Ara Pharmacy,850,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,60,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.215700
KA-1F68F51A599D,ZYMBOM ENERGY DRINK 250ML,Quality ZYMBOM ENERGY DRINK 250ML from Kunle Ara Pharmacy,200,beverages,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,5,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.316425
KA-05B7A6D9DC8B,ERYTHROMYCIN SUSPENSION 125MG 5ML TUYIL,Quality ERYTHROMYCIN SUSPENSION 125MG 5ML TUYIL from Kunle Ara Pharmacy,760,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,72,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.437787
KA-F643AD9D3F1A,ANGEL ADULT DIAPERS XXLARGE  8PCS,Quality ANGEL ADULT DIAPERS XXLARGE  8PCS from Kunle Ara Pharmacy,8250,baby-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,134,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.570955
KA-5E297502BEC7,GERDICID  FAMOTIDINE MAGNESIUM HYDROXIDE CALCIUM CARBONATE  4TABS X SACHET,Quality GERDICID  FAMOTIDINE MAGNESIUM HYDROXIDE CALCIUM CARBONATE  4TABS X SACHET from Kunle Ara Pharmacy,700,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,46,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.695488
KA-8DA1AD8A02B3,NIFEDIPINE MILTON 20MG XSAT,Quality NIFEDIPINE MILTON 20MG XSAT from Kunle Ara Pharmacy,60,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,48,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.825271
KA-00CDE88681E8,SIVOCEFIXIME 200MG TAB XPKT,Quality SIVOCEFIXIME 200MG TAB XPKT from Kunle Ara Pharmacy,720,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,6,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:20.945453
KA-EAEBD6FA21E6,PREGASWIFT 75MG XSAT,Quality PREGASWIFT 75MG XSAT from Kunle Ara Pharmacy,960,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,8,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.049613
KA-9231B31860DB,ZINCOMPLEX PK,Quality ZINCOMPLEX PK from Kunle Ara Pharmacy,300,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,55,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.152938
KA-6F10FD50AB94,DONYART PLUS 80 480 X 6,Quality DONYART PLUS 80 480 X 6 from Kunle Ara Pharmacy,300,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,65,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.283974
KA-8EDE830E30AF,ROYAL GAD LYSOL 60ML,Quality ROYAL GAD LYSOL 60ML from Kunle Ara Pharmacy,200,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,72,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.381895
KA-948515A05C49,CETAFENAC 500 50MG  PARACETAMOL   DICLOFENAC   10TAB XPACK,Quality CETAFENAC 500 50MG  PARACETAMOL   DICLOFENAC   10TAB XPACK from Kunle Ara Pharmacy,540,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,33,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.478034
KA-50664AD445A1,OPTAFEN EYE DROP 10ML  TIMOLOL MALEATE 0.5   X BOTTLE,Quality OPTAFEN EYE DROP 10ML  TIMOLOL MALEATE 0.5   X BOTTLE from Kunle Ara Pharmacy,1140,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,65,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.591896
KA-443C8B93437F,SAIDA TRENDY CHOCOLATE BISCIUTSWITH COCOA CREAM 100G,Quality SAIDA TRENDY CHOCOLATE BISCIUTSWITH COCOA CREAM 100G from Kunle Ara Pharmacy,300,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,119,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.703059
KA-56FD6E9D7409,SAIDA DARK CHOCOLATE BISCUIT 100G,Quality SAIDA DARK CHOCOLATE BISCUIT 100G from Kunle Ara Pharmacy,300,snacks,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,27,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.811849
KA-1977E1BC8CF4,SAIDA FOREVER BISCUIT STUFFED WITH COCOA CREAM 100G,Quality SAIDA FOREVER BISCUIT STUFFED WITH COCOA CREAM 100G from Kunle Ara Pharmacy,300,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,57,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:21.942222
KA-3FD433D48088,BOURBON  BRITANNIA  ORIGINAL CHOCOLATE BISCUIT  2X100G,Quality BOURBON  BRITANNIA  ORIGINAL CHOCOLATE BISCUIT  2X100G from Kunle Ara Pharmacy,1250,snacks,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,8,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:22.068004
KA-C9703706D753,GOOD DAY CHUNKIES CHOCOCHIP 150G,Quality GOOD DAY CHUNKIES CHOCOCHIP 150G from Kunle Ara Pharmacy,1300,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,140,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=7,2026-01-08T00:20:22.178716
KA-07A02188AB73,CAMARA  MONARCH BODY SPRAY  250ML,Quality CAMARA  MONARCH BODY SPRAY  250ML from Kunle Ara Pharmacy,3150,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,130,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:44.726377
KA-24E050CB1FD9,CAMARA  MEASURE BODY SPRAY  250ML,Quality CAMARA  MEASURE BODY SPRAY  250ML from Kunle Ara Pharmacy,3150,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,42,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:44.869432
KA-A1D45A5789B1,LARIACT 20 120 PKT,Quality LARIACT 20 120 PKT from Kunle Ara Pharmacy,240,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,104,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:44.992219
KA-FF2FCF414143,PANDA COLD DROP PARACETA CHLORPHENIRAMINE  15ML,Quality PANDA COLD DROP PARACETA CHLORPHENIRAMINE  15ML from Kunle Ara Pharmacy,1500,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,113,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:45.136224
KA-EE6D5BD96205,X-PRESSION RUWA BRAID COLOR 33,Quality X-PRESSION RUWA BRAID COLOR 33 from Kunle Ara Pharmacy,3580,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,129,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:45.263772
KA-1DB994C6F7F1,SAMJONES AMLODIPINE 10MG XSACHET,Quality SAMJONES AMLODIPINE 10MG XSACHET from Kunle Ara Pharmacy,410,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,74,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:45.406257
KA-139E9365ABC1,MALAL DISPERSIBLEX6 XPKT,Quality MALAL DISPERSIBLEX6 XPKT from Kunle Ara Pharmacy,200,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,7,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:45.547173
KA-39F0B3DFA2DC,VESICARE 5MG X10TABS SACHET,Quality VESICARE 5MG X10TABS SACHET from Kunle Ara Pharmacy,5200,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,85,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:45.693993
KA-8A49946F3EEE,MDP YITE WHITE TONE GLUTA GOLD CARROT SOAP 200G,Quality MDP YITE WHITE TONE GLUTA GOLD CARROT SOAP 200G from Kunle Ara Pharmacy,2300,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,76,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:45.849930
KA-BDA46A615E39,OUD FOR GLORY PERFUME 100ML,Quality OUD FOR GLORY PERFUME 100ML from Kunle Ara Pharmacy,30800,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,60,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.008949
KA-11FC3ED8467A,LUXE LATTAFA PERFUME 100ML,Quality LUXE LATTAFA PERFUME 100ML from Kunle Ara Pharmacy,24200,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,135,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.176015
KA-DE1D2B75AB85,QAED AL FURSAN PERFUME 90ML,Quality QAED AL FURSAN PERFUME 90ML from Kunle Ara Pharmacy,7200,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,62,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.336719
KA-3D970D46DD9B,HAYAATI LATTAFA  BLACK  PERFUME 100MLS,Quality HAYAATI LATTAFA  BLACK  PERFUME 100MLS from Kunle Ara Pharmacy,18800,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,78,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.486556
KA-2C9B274E063E,JOHNSON COTTON BUD X200PCS,Quality JOHNSON COTTON BUD X200PCS from Kunle Ara Pharmacy,1200,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,137,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.634405
KA-33A76AB4B45E,WAYBILL 3,Quality WAYBILL 3 from Kunle Ara Pharmacy,2000,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,60,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.759338
KA-095CA58DA5F6,SMART COLLECTION PERFUME NO393 100ML,Quality SMART COLLECTION PERFUME NO393 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,137,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:46.965319
KA-67A3A373D8CA,SMART COLLECTION PERFUME NO250 100ML,Quality SMART COLLECTION PERFUME NO250 100ML from Kunle Ara Pharmacy,6450,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,51,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.145461
KA-12E6B214D616,SMART COLLECTION PERFUME 100 NO64,Quality SMART COLLECTION PERFUME 100 NO64 from Kunle Ara Pharmacy,6200,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,77,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.324584
KA-35715E6F677D,SMART COLLECTION PERFUME NO538 100ML,Quality SMART COLLECTION PERFUME NO538 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,15,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.462632
KA-89791A12CD75,SMART COLLECTION PERFUME NO28 100ML,Quality SMART COLLECTION PERFUME NO28 100ML from Kunle Ara Pharmacy,6450,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,120,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.592007
KA-1A08069FAC22,SMART COLLECTION PERFUME NO275 100ML,Quality SMART COLLECTION PERFUME NO275 100ML from Kunle Ara Pharmacy,6450,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,96,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.713772
KA-321F2BD54437,SMART COLLECTION PERFUME NO02 100ML,Quality SMART COLLECTION PERFUME NO02 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,147,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.851343
KA-54195E209A3E,SMART COLLECTION PERFUMR NO67 100ML,Quality SMART COLLECTION PERFUMR NO67 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,96,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:47.983827
KA-D8D0625011D7,SMART COLLECTION PERFUME NO262 100ML,Quality SMART COLLECTION PERFUME NO262 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,53,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=8,2026-01-08T00:20:48.118427
KA-34CBFAB55658,SMART COLLECTION PERFUME NO359 100ML,Quality SMART COLLECTION PERFUME NO359 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,47,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.335676
KA-1E7D2EF5671C,SMART COLLECTION PERFUME NO540 100ML,Quality SMART COLLECTION PERFUME NO540 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,18,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.464673
KA-8D12AE10E735,SMART COLLECTION PERFUME NO322 100ML,Quality SMART COLLECTION PERFUME NO322 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,99,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.593694
KA-5799FBEB22D8,SMART COLLECTION PERFUME NO332 100ML,Quality SMART COLLECTION PERFUME NO332 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,32,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.687912
KA-0D9C28E04597,SMART COLLECTION PERFUME NO94 100ML,Quality SMART COLLECTION PERFUME NO94 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,89,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.774513
KA-EA0B7CE0786F,CERELAC WHEAT   APPLE  AFTER 6 MONTH  250G REFILL,Quality CERELAC WHEAT   APPLE  AFTER 6 MONTH  250G REFILL from Kunle Ara Pharmacy,1980,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,129,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.885453
KA-931C29A1F71F,SMART COLLECTION PERFUME NO225 100ML,Quality SMART COLLECTION PERFUME NO225 100ML from Kunle Ara Pharmacy,6420,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,40,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:10.993110
KA-32AC143CBAD5,LOSARTAN POTASSIUM 50MG  NUSAR  10TABS X SACHET,Quality LOSARTAN POTASSIUM 50MG  NUSAR  10TABS X SACHET from Kunle Ara Pharmacy,1200,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,34,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.088960
KA-3A9DB41B8941,HAEMATOVITE XPKT,Quality HAEMATOVITE XPKT from Kunle Ara Pharmacy,360,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,119,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.186912
KA-5EEAD3BC6C2C,EASADOL 500MG  ACETAMINOPHEN  10CAPS X SACHET,Quality EASADOL 500MG  ACETAMINOPHEN  10CAPS X SACHET from Kunle Ara Pharmacy,180,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,10,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.280061
KA-4611EB61F3F0,SMART COLLECTION PERFUME 25ML NO540,Quality SMART COLLECTION PERFUME 25ML NO540 from Kunle Ara Pharmacy,2520,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,25,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.376702
KA-4766E792F857,NEXA 1000MG 1VIAL  MEROPENEM,Quality NEXA 1000MG 1VIAL  MEROPENEM from Kunle Ara Pharmacy,10080,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,45,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.508685
KA-F925634E5C66,GLODERM CREAM 30G  CLOBETASOL MICONAZOLE GENTAMYCIN  X TUBE,Quality GLODERM CREAM 30G  CLOBETASOL MICONAZOLE GENTAMYCIN  X TUBE from Kunle Ara Pharmacy,1020,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,60,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.621668
KA-62BFECC1BE3F,SILVER CARE UNDERPAD X25,Quality SILVER CARE UNDERPAD X25 from Kunle Ara Pharmacy,3600,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,10,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.716333
KA-E1EA92224EC9,FUROSEMIDE 20MG  ROTEX BRAND  INJECT XONE AMPOULE,Quality FUROSEMIDE 20MG  ROTEX BRAND  INJECT XONE AMPOULE from Kunle Ara Pharmacy,400,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,96,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.805761
KA-944533F02C2A,TAMARAB INJ 20MG RABEPRAZOLE   X VIAL,Quality TAMARAB INJ 20MG RABEPRAZOLE   X VIAL from Kunle Ara Pharmacy,2040,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,103,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:11.894534
KA-5CCF3B10C31D,WALKING FRAME WITH TYRE X1,Quality WALKING FRAME WITH TYRE X1 from Kunle Ara Pharmacy,33600,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,110,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.007364
KA-5F8980241544,CARTINEX  RANOLAZINE EXTENTED 500MG  10TABS X SACHET,Quality CARTINEX  RANOLAZINE EXTENTED 500MG  10TABS X SACHET from Kunle Ara Pharmacy,3080,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,103,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.107063
KA-5964E523ADEC,CLAVUREM 375 X PKT,Quality CLAVUREM 375 X PKT from Kunle Ara Pharmacy,1020,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,5,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.203063
KA-B4BA68F64F80,NO-PAIN 300MG  ACETYL SALICYLIC ACID  10TABS X SACHET,Quality NO-PAIN 300MG  ACETYL SALICYLIC ACID  10TABS X SACHET from Kunle Ara Pharmacy,120,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,60,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.289089
KA-9E06D80FBAC3,NOW BONE STRENGHT X 120CAPS,Quality NOW BONE STRENGHT X 120CAPS from Kunle Ara Pharmacy,6000,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,31,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.378364
KA-CD5B4F550D31,CETIN  LORATADINE 10MG  10TAB XSAT,Quality CETIN  LORATADINE 10MG  10TAB XSAT from Kunle Ara Pharmacy,110,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,127,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.476630
KA-7B9B31CB4CAB,HISTOLAT 5MG  LEVOCETRIZINE  10TABS X SAT,Quality HISTOLAT 5MG  LEVOCETRIZINE  10TABS X SAT from Kunle Ara Pharmacy,120,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,57,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=9,2026-01-08T00:21:12.570622
